[2026-01-27 23:06:33] INFO: CheckM v1.2.4
[2026-01-27 23:06:33] INFO: checkm qa quality/checkM/output/V_parahaemolyticus/Bacteria.ms quality/checkM/output/V_parahaemolyticus -o 2
[2026-01-27 23:06:33] INFO: CheckM data: /home/kevin/miniconda3/envs/vibrio_env/checkm_data
[2026-01-27 23:06:33] INFO: [CheckM - qa] Tabulating genome statistics.
[2026-01-27 23:06:33] INFO: Calculating AAI between multi-copy marker genes.
[2026-01-27 23:06:33] INFO: Reading HMM info from file.
[2026-01-27 23:06:33] INFO: Parsing HMM hits to marker genes:
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                                Marker lineage   # genomes   # markers   # marker sets   Completeness   Contamination   Strain heterogeneity   Genome size (bp)   # ambiguous bases   # scaffolds   # contigs   N50 (scaffolds)   N50 (contigs)   Mean scaffold length (bp)   Mean contig length (bp)   Longest scaffold (bp)   Longest contig (bp)     GC    GC std (scaffolds > 1kbp)   Coding density   Translation table   # predicted genes   0     1    2   3   4   5+  
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  GCF_004006515.1_ASM400651v1_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5168640                0                2            2           3291121          3291121               2584320                    2584320                  3291121                3291121         45.38              0.01                 86.12                11                 4569         0    104   0   0   0   0   
  GCF_003691525.1_ASM369152v1_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5396107                0                3            3           3508313          3508313               1798702                    1798702                  3508313                3508313         45.24              0.42                 85.92                11                 4825         0    104   0   0   0   0   
  GCF_003612715.1_ASM361271v1_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5173301                0                2            2           3318228          3318228               2586650                    2586650                  3318228                3318228         45.29              0.02                 86.00                11                 4602         0    104   0   0   0   0   
  GCF_003612695.1_ASM361269v1_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5188238                0                2            2           3402675          3402675               2594119                    2594119                  3402675                3402675         45.30              0.18                 85.69                11                 4643         0    104   0   0   0   0   
  GCF_003119375.1_ASM311937v1_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5441285                0                5            5           3477006          3477006               1088257                    1088257                  3477006                3477006         45.27              1.42                 85.97                11                 4837         0    104   0   0   0   0   
  GCF_003085735.1_ASM308573v1_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5404824                0                4            4           3394092          3394092               1351206                    1351206                  3394092                3394092         45.33              3.43                 85.74                11                 4861         0    104   0   0   0   0   
  GCF_003076895.1_ASM307689v1_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5444136                0                5            5           3477001          3477001               1088827                    1088827                  3477001                3477001         45.27              1.41                 85.95                11                 4845         0    104   0   0   0   0   
  GCF_002290245.2_ASM229024v2_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5165709                0                2            2           3332265          3332265               2582854                    2582854                  3332265                3332265         45.33              0.01                 85.84                11                 4616         0    104   0   0   0   0   
  GCF_002220985.3_HGAP_genomic             Bacteria         5449        104            58           100.00           0.00               0.00               5249405                0                2            2           3468665          3468665               2624702                    2624702                  3468665                3468665         45.19              0.25                 86.37                11                 4731         0    104   0   0   0   0   
  GCF_002209725.2_ASM220972v2_genomic      Bacteria         5449        104            58           100.00           0.00               0.00               5257294                0                2            2           3369175          3369175               2628647                    2628647                  3369175                3369175         45.29              0.01                 85.66                11                 4742         0    104   0   0   0   0   
